frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.5821765,0.49591629,0.3496379,0.5399255,0.4920516,0.58102167,0.5572282,0.54638235,0.30714062,0.511864,0.5340807000000001,0.35920477,0.53437525,0.55496745,0.27586505,0.50371766,0.5562904500000001,0.20982583,0.55685323,0.60991596,0.57725406,0.52743256,0.60225597,0.36846626,0.509175,0.655234587,0.31207618,0.46790856,0.63728865,0.34089157,0.5146194,0.785068686,0.30980557,0.47201917,0.763030584,0.23408589
1,0,0.58459854,0.49594788,0.80271196,0.5410556,0.494463834,0.91839,0.53643304,0.5320760400000001,0.4268709,0.5181893,0.54498798,0.83824223,0.53287566,0.49596363000000004,0.51821625,0.5326664,0.51725835,0.20155902,0.5487645,0.6073956,0.9232166,0.5212571,0.5967472500000001,0.89146835,0.48194113,0.662218956,0.85583085,0.45308095,0.64220967,0.94814414,0.48862022,0.78049521,0.9284227,0.468768,0.76131531,0.8850238
2,0,0.5846279,0.495412317,0.8058535,0.5421552,0.494894007,0.84817547,0.53771526,0.532491444,0.44834992,0.5174123,0.544855194,0.6626217,0.5335077,0.49524705,0.5803954,0.5312037,0.49784607000000003,0.55100167,0.54979783,0.6076903499999999,0.82574403,0.5213316,0.5979236130000001,0.86654043,0.483029,0.66416265,0.87163377,0.45308524,0.64396773,0.8759719,0.4897091,0.777524436,0.7961859,0.4688626,0.76040001,0.84686506
3,0,0.5837818,0.49568906700000004,0.8780522,0.540365,0.49596894,0.8732944,0.5376445,0.53038665,0.45720193,0.51768076,0.54589581,0.74214655,0.53334755,0.49661226,0.6489387,0.5305933,0.512366616,0.22802272,0.54815936,0.60804639,0.8942055,0.5201318,0.59797476,0.867662,0.48187283,0.6641257500000001,0.81579864,0.45312375,0.643795875,0.9234772,0.48926488,0.77715963,0.815042,0.4682822,0.7596663300000001,0.88395387
4,0,0.583572,0.49584680999999997,0.78385365,0.5421931,0.496054386,0.903943,0.5367813,0.532453626,0.44323385,0.5176497,0.546055326,0.7405722,0.53311753,0.49612836600000004,0.671191,0.53100604,0.49417218,0.5359608,0.549832,0.6067182600000001,0.85041696,0.5214061,0.597242115,0.9280347,0.48310795,0.66391155,0.874107,0.4533859,0.64333233,0.93389475,0.489286,0.77714937,0.87468445,0.4684746,0.75837114,0.91499573
5,0,0.58389145,0.49533453000000005,0.87202746,0.5405565,0.49589892,0.85001993,0.5378224,0.530406405,0.4420011,0.51709753,0.54575379,0.9178148,0.5338276,0.4979241,0.5864009,0.53174895,0.50073606,0.51151216,0.54839313,0.6083405639999999,0.9055586,0.520025,0.59852574,0.8695799,0.48182675,0.6637450500000001,0.8260273,0.45353612,0.64338525,0.9378045,0.48980263,0.77717934,0.814987,0.46823865,0.759042567,0.9446593
6,0,0.58353037,0.496366866,0.78596115,0.54176533,0.49615254000000003,0.8952508,0.5365274,0.53146422,0.44474816,0.5178384,0.54596799,0.77533007,0.5329688,0.49685814,0.6712724,0.5310933,0.498204234,0.43024683,0.54890656,0.60755211,0.8858496,0.5207402,0.59761692,0.911324,0.48274234,0.66426039,0.8452114,0.4535741,0.64297341,0.93367356,0.49018827,0.7768352159999999,0.86650497,0.4686046,0.7587053640000001,0.8963248
7,0,0.58363914,0.49555656,0.83698404,0.5411925,0.49607063999999995,0.8853741,0.5370872,0.530980344,0.4786066,0.5178264,0.54570699,0.7239904,0.53377455,0.49302864,0.4938885,0.5312168,0.49445799300000004,0.5194947,0.54894537,0.607093713,0.8969579,0.5201438,0.5976941760000001,0.88749975,0.48187828,0.663453684,0.83658594,0.45371664,0.6434830260000001,0.9413783,0.49008834,0.7774370460000001,0.83644533,0.46871445,0.758978676,0.8499455
8,0,0.58362985,0.49594104000000006,0.81550765,0.54202664,0.494674605,0.9183034,0.5369081,0.531624663,0.4334276,0.5176502,0.545739624,0.69820285,0.533169,0.49731039,0.64121383,0.5312877,0.49821372,0.49082237,0.5488691,0.6081421859999999,0.908247,0.520062,0.59766768,0.89335924,0.48246467,0.66382578,0.86285734,0.45346126,0.6437302739999999,0.8350587,0.48938885,0.77736105,0.85404676,0.468221,0.75846861,0.8822939
9,0,0.5835288,0.495532485,0.81469315,0.5422606,0.49559913000000005,0.909624,0.5368041,0.5310165600000001,0.4305904,0.5178181,0.545776965,0.72843343,0.53311425,0.49662634499999997,0.6489708,0.5312709,0.49498659,0.541021,0.54912573,0.607053105,0.8902275,0.52044284,0.597028293,0.9043082,0.48300323,0.6638186699999999,0.8622451,0.45337823,0.6436796400000001,0.8175972,0.4890186,0.77788494,0.8297494,0.46834144,0.758520396,0.86940515
