frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.5184708,0.484947684,0.5693218,0.4777061,0.48764619,0.57876986,0.52111775,0.563693526,0.47512135,0.47467598,0.5583649500000001,0.27068236,0.49273205,0.6247995300000001,0.34031594,0.46548605,0.6303483,0.3105783,0.5274144,0.61900533,0.44702873,0.49723026,0.620685,0.41660357,0.47744074,0.68508729,0.31104118,0.45429903,0.66823812,0.3231937,0.47881705,0.776314494,0.24570547,0.47359368,0.77147775,0.23354653
1,0,0.5245032,0.48584709,0.6809355,0.4774331,0.48268764000000003,0.85153365,0.5215188,0.579352536,0.82348776,0.4759943,0.55808379,0.74517465,0.48323962,0.626538924,0.59229,0.4721627,0.61993593,0.73767143,0.52507806,0.611480574,0.9041978,0.49167472,0.6063453,0.71728677,0.46904647,0.6796933199999999,0.7621595,0.43953547,0.65470329,0.9183952,0.48454678,0.77845104,0.8685896,0.46601105,0.7612101,0.8965503
2,0,0.52501106,0.48743046,0.6536102,0.47819716,0.483100875,0.8593407,0.522286,0.57966579,0.8968423,0.47723234,0.55628091,0.81976837,0.48108113,0.62733204,0.650262,0.47318587,0.621499905,0.70111096,0.5265604,0.610206894,0.8248401,0.49241027,0.6047694,0.7907299,0.46866056,0.6783498,0.7729294,0.4392875,0.65498535,0.86521345,0.48455176,0.783472716,0.89890426,0.46659997,0.760305726,0.8561531
3,0,0.52415425,0.48718458000000003,0.8152328,0.47718146,0.48447185400000004,0.7200823,0.5221991,0.579087585,0.886942,0.47642156,0.55792458,0.677162,0.4819786,0.62710794,0.5414651,0.47430447,0.621955026,0.6750741,0.52653915,0.6090951600000001,0.852629,0.49304992,0.6038091,0.79548323,0.46833804,0.67762737,0.77699715,0.43912232,0.6544848600000001,0.91590095,0.4838032,0.7830639,0.7501753,0.4661625,0.760292856,0.8333467
4,0,0.5241562,0.48749040000000005,0.91876876,0.4781268,0.48286725300000005,0.8777336,0.521735,0.5790549150000001,0.8734536,0.4764953,0.558279594,0.8328853,0.48112243,0.6298117560000001,0.5582342,0.47333568,0.62269497,0.7508361,0.52616024,0.608673474,0.86501,0.49291748,0.60318855,0.80079645,0.46889952,0.6762156300000001,0.71715677,0.43902716,0.65545785,0.80504334,0.48403963,0.77970906,0.6225496,0.4661089,0.76032225,0.8729967
5,0,0.5239878,0.48711788999999994,0.82747424,0.47797316,0.48381084,0.7400661,0.52203566,0.57986145,0.904992,0.476797,0.5577802740000001,0.8609607,0.48220146,0.629213355,0.46714127,0.47471425,0.6216993,0.67841494,0.5258399,0.61026255,0.8941676,0.4923682,0.60452145,0.7970014,0.468783,0.67570488,0.6692749,0.43943933,0.6545884500000001,0.91693616,0.4839215,0.7805498040000001,0.67120886,0.46599153,0.76113054,0.8454026
6,0,0.5248343,0.488749824,0.9209537,0.4772775,0.48380602500000003,0.7176135,0.522527,0.57934647,0.88572526,0.4765403,0.5567265,0.64514965,0.48186228,0.626820876,0.55226773,0.47415543,0.62176131,0.6889063,0.5259217,0.61303653,0.9107899,0.492632,0.6066953460000001,0.68969715,0.46808478,0.677816163,0.7679426,0.4394202,0.655057026,0.91512316,0.4840161,0.7808516640000001,0.74204,0.46708706,0.759801096,0.8259356
7,0,0.5241677,0.48721323600000005,0.9151293,0.4773254,0.483787944,0.7629751,0.52231145,0.578782836,0.8874985,0.47656617,0.55572453,0.63685435,0.48229802,0.62681337,0.6667961,0.4737626,0.6207133499999999,0.60637826,0.52579945,0.611681895,0.87245256,0.49221975,0.6057119700000001,0.79560196,0.46903774,0.676885113,0.8272638,0.43897954,0.655427277,0.84097165,0.48384443,0.78505533,0.82994825,0.46524754,0.75858471,0.8048771
8,0,0.5243124,0.48797388,0.9056065,0.4775463,0.484232067,0.77464706,0.5223766,0.579070737,0.87762046,0.47670105,0.55724238,0.6391875,0.48234856,0.62710803,0.6964306,0.4737914,0.62166951,0.65200037,0.5252982,0.6128159400000001,0.8971511,0.4921067,0.6071563799999999,0.67598736,0.46876603,0.6763401360000001,0.8121743,0.43900427,0.6566025600000001,0.9043608,0.48384762,0.7837816500000001,0.7780918,0.4659848,0.75882699,0.7726397
9,0,0.5239284,0.488012805,0.9109211,0.47765797,0.48371598,0.79821503,0.5222593,0.579422754,0.86275905,0.47687665,0.5560703100000001,0.6865974,0.48266315,0.6267209850000001,0.7220409,0.47368342,0.6200842500000001,0.5917731,0.525488,0.61368219,0.8882785,0.49205887,0.607186404,0.78319407,0.46900827,0.6777365399999999,0.8173751,0.43926534,0.65503926,0.7862978,0.4841255,0.784113174,0.8517719,0.4653969,0.75696615,0.8259904
