frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.4896394,0.5870577240000001,0.46113878,0.46287975,0.5746484150000001,0.30764434,0.48175848,0.7059324800000001,0.35998037,0.4495915,0.6791750900000001,0.27812895,0.46479017,0.7525228150000001,0.27509302,0.43764114,0.7341057900000001,0.2513844,0.4984675,0.7235504540000001,0.41069305,0.4771457,0.711222963,0.43113932,0.4616837,0.79840486,0.34898606,0.43263194,0.7877589500000001,0.2256578,0.45889127,0.9675178700000001,0.31630462,0.4375262,0.9401102370000001,0.24933305
1,0,0.4918527,0.6009610200000001,0.7367325,0.45350188,0.60427026,0.69134015,0.49550965,0.70589805,0.88367057,0.45253602,0.6919717200000001,0.83008957,0.45638868,0.7628229070000001,0.6082931,0.44630116,0.7566926400000001,0.55550575,0.49831727,0.76533127,0.8746178,0.4676494,0.76045794,0.69736326,0.43476683,0.82134019,0.6991189,0.40919307,0.8013417500000001,0.88131565,0.45456275,0.961698793,0.90768397,0.4293172,0.9436846100000001,0.88925695
2,0,0.48960456,0.601379966,0.8311648,0.45380446,0.6035520040000001,0.8570283,0.49566612,0.70677332,0.83310276,0.45285803,0.6915824740000001,0.8017333,0.45482793,0.7647311100000002,0.7322563,0.4441718,0.7549517800000001,0.71087736,0.49246228,0.7637503830000001,0.8357618,0.46407992,0.7582943830000001,0.67155385,0.43427497,0.81744278,0.53126436,0.41201356,0.80288769,0.8301452,0.45417705,0.9587030200000001,0.8786635,0.43006006,0.9410118300000001,0.86491555
3,0,0.49042127,0.59977137,0.87504494,0.45383084,0.60216948,0.8675281,0.49519962,0.70822092,0.8994648,0.45244348,0.6902762240000001,0.6567014,0.45410767,0.7655017700000001,0.78539306,0.4433668,0.75260207,0.72923017,0.49265662,0.76267356,0.8790788,0.4646822,0.7540270760000001,0.6778343,0.43673217,0.8198216070000001,0.5741732,0.4105652,0.8021434740000001,0.86098295,0.4548015,0.9604417900000001,0.8384773,0.4305025,0.9386929860000001,0.88615906
4,0,0.49010888,0.6003464500000001,0.9030437,0.4527506,0.602968146,0.85403615,0.4953366,0.70880733,0.9001621,0.45262864,0.6884908800000001,0.87725955,0.4553631,0.76413271,0.7949569,0.44578746,0.755444074,0.43668848,0.49417585,0.7638930530000001,0.86339223,0.4648901,0.75843339,0.7511524,0.43648782,0.8182368700000001,0.5923686,0.41090354,0.8011753200000001,0.8613873,0.45514074,0.962461907,0.88862157,0.42956457,0.9398261400000001,0.9068034
5,0,0.49031562,0.6011751900000001,0.88669556,0.45337024,0.60288833,0.85083705,0.49523243,0.70832344,0.8757111,0.45299053,0.68897807,0.8556513,0.4542987,0.7628431800000001,0.6160685,0.44437873,0.7538733950000001,0.70510614,0.49324962,0.76211432,0.87861454,0.4647979,0.754565955,0.6445486,0.43627846,0.81996343,0.6524811,0.41033715,0.8020237500000001,0.837412,0.4550495,0.9622046940000001,0.8988368,0.43035486,0.940649446,0.8896797
6,0,0.48965055,0.6018452,0.8600972,0.4538203,0.6032423430000001,0.83215815,0.49504504,0.70837899,0.88691086,0.4528276,0.688906834,0.85355455,0.4554376,0.7611601800000001,0.6386953,0.44485468,0.752525444,0.6827168,0.49427852,0.7631745000000001,0.8456206,0.46508586,0.75633569,0.7458943,0.43691254,0.8185817200000001,0.6560224,0.41060084,0.8019865700000001,0.85013896,0.45437685,0.963011995,0.9233192,0.42954767,0.9400336550000001,0.8968445
7,0,0.49007332,0.6028936100000001,0.81053567,0.45434994,0.6033577330000001,0.7813484,0.49521872,0.707169595,0.84869486,0.45267814,0.69051136,0.8106956,0.45529547,0.7627596900000001,0.61396444,0.44523785,0.7535154770000001,0.6742268,0.49344763,0.7619641260000001,0.8701192,0.46471488,0.75391635,0.68553776,0.43660507,0.8166468200000001,0.5980714,0.41030923,0.8020226500000001,0.83358437,0.45443708,0.9633307750000001,0.94352317,0.42858085,0.940195344,0.9014173
8,0,0.48968932,0.6024205,0.80882466,0.45474014,0.6034444130000001,0.79467434,0.49508017,0.70829704,0.87414473,0.4527903,0.6896217900000001,0.8223416,0.4551917,0.761110735,0.58218044,0.44564116,0.7517079900000001,0.6418319,0.49351054,0.7609985570000001,0.75944716,0.4642927,0.75377643,0.72982395,0.4364297,0.818679323,0.61546373,0.41069344,0.801513075,0.8219707,0.45383605,0.9628219700000001,0.955664,0.42910346,0.9375511640000002,0.91710824
9,0,0.48948562,0.6040597200000001,0.83463037,0.45566288,0.60363633,0.80943346,0.49508724,0.70815767,0.8670357,0.45316297,0.68835184,0.80097646,0.45583293,0.7599518300000001,0.5282159,0.44520077,0.7511480460000001,0.5984382,0.49320504,0.7619209840000001,0.7810681,0.4638384,0.7543965,0.72903454,0.43614134,0.819790653,0.597131,0.4095963,0.8025164730000001,0.80506766,0.45387718,0.9629680060000001,0.9521444,0.42893112,0.9389741240000001,0.7941211
10,0,0.48968238,0.601523494,0.7934805,0.45555267,0.6031638800000001,0.812951,0.49477655,0.708414157,0.8900951,0.45210057,0.6893442160000001,0.57310337,0.45536622,0.7610837300000001,0.6310432,0.44520894,0.7525630750000001,0.6623243,0.4939436,0.76212367,0.8883348,0.46477634,0.7547886500000001,0.73111534,0.43639642,0.81671216,0.61476636,0.40968153,0.8021457730000001,0.8427878,0.45425078,0.960860087,0.89927536,0.42921343,0.9375163600000002,0.7878638
11,0,0.48970196,0.6039566060000001,0.8002486,0.45560202,0.6028700700000001,0.7861578,0.4952639,0.7073121000000001,0.8224443,0.4532296,0.6890780160000001,0.7413473,0.45500502,0.7633712900000001,0.68120784,0.44500014,0.7521559100000001,0.5674479,0.4899867,0.7606476900000001,0.6356211,0.46228892,0.75316417,0.6128247,0.436131,0.819205156,0.50127375,0.41079998,0.8033707000000001,0.7880656,0.45382938,0.9655324800000001,0.9453457,0.4289235,0.93992481,0.8739582
12,0,0.4906214,0.60487691,0.7799925,0.45509177,0.604532005,0.71438587,0.49514553,0.7056800300000001,0.82720095,0.4520779,0.6906412700000001,0.6403304,0.45687518,0.76239669,0.6764574,0.44594756,0.75497675,0.4250933,0.49439627,0.7619221060000001,0.8341394,0.46493056,0.7540178800000001,0.770672,0.43609625,0.82174114,0.60463977,0.40946773,0.803861355,0.8261007,0.45427302,0.95879245,0.8817914,0.42956737,0.9361749100000001,0.8616925
13,0,0.49005076,0.602814795,0.7046852,0.45496446,0.602705103,0.6441387,0.4953314,0.70808221,0.85102326,0.4529171,0.689459287,0.64669335,0.45466292,0.763137287,0.705475,0.44343498,0.752120446,0.67201453,0.49231926,0.762404203,0.76933223,0.4637228,0.75538738,0.7104309,0.43456402,0.8195990770000001,0.46621302,0.41206732,0.8021843940000001,0.87347174,0.45412236,0.9607391200000002,0.95086414,0.4296058,0.93842221,0.78908217
14,0,0.48928928,0.6068887000000001,0.8178358,0.4555722,0.60469079,0.81022626,0.49450555,0.7073188100000001,0.64376587,0.45312077,0.6878947900000001,0.58846664,0.45664743,0.7641639060000001,0.6132309,0.44361612,0.7524412500000001,0.4588761,0.48976472,0.7603198240000001,0.68298256,0.46122584,0.7510162660000002,0.5938105,0.43784446,0.81950286,0.26650465,0.4112341,0.8047337540000001,0.67886555,0.45426217,0.963496985,0.7466899,0.42967096,0.9406668150000002,0.7110663
15,0,0.48999447,0.605311443,0.6957856,0.45563105,0.60597383,0.6966039,0.49497622,0.70635114,0.7812934,0.45215544,0.6906983930000001,0.57121867,0.4571614,0.762094806,0.61735994,0.44508916,0.754007936,0.5220666,0.49521726,0.7629722100000002,0.7598575,0.4660811,0.7559569270000001,0.72116125,0.43644598,0.8195581900000001,0.40566725,0.41101024,0.803625845,0.8199419,0.45461974,0.960506756,0.920445,0.4307217,0.9402020100000001,0.5988404
16,0,0.49007556,0.60374149,0.5271835,0.45463613,0.60372873,0.6937516,0.4949946,0.70607317,0.61346215,0.45240545,0.6893125800000001,0.4452909,0.4548006,0.76396749,0.56835884,0.44271737,0.7539889500000001,0.5953893,0.48811308,0.757508323,0.6580355,0.45904267,0.7489419850000001,0.5928452,0.43587548,0.81836865,0.3018285,0.41203225,0.80346849,0.7356007,0.4549504,0.96090346,0.7926917,0.42883414,0.9402056400000001,0.56375235
17,0,0.48974553,0.6060796500000001,0.77790195,0.45480555,0.60637445,0.7807179,0.4950019,0.70714325,0.7964446,0.45226896,0.6909182500000001,0.627866,0.45715415,0.762440723,0.67684704,0.44612634,0.7540151300000001,0.39774674,0.49342188,0.7588806060000001,0.7663832,0.464272,0.75393582,0.66416776,0.43672955,0.8215881300000001,0.32259843,0.4110101,0.80398263,0.8126338,0.45421982,0.9638493700000001,0.9130448,0.43025872,0.9401521360000001,0.8082153
18,0,0.48937073,0.604913463,0.64044195,0.45554173,0.6035529500000001,0.5815909,0.4948831,0.70879479,0.74681354,0.45279774,0.6899756600000001,0.6281194,0.45516157,0.7640926370000001,0.42030457,0.44346905,0.7532727400000001,0.50127316,0.4913229,0.76018481,0.6507805,0.46305752,0.7521725750000001,0.5652939,0.4348561,0.81899917,0.29311007,0.41267824,0.8026905700000001,0.7840357,0.4544539,0.9611687800000001,0.86732817,0.42900565,0.9382245400000001,0.6873576
19,0,0.48920968,0.606263713,0.7781238,0.45609075,0.6045987530000001,0.7943822,0.4950196,0.70579245,0.48124224,0.45311987,0.6889868150000001,0.59294754,0.45677954,0.764302506,0.49226975,0.4437741,0.7544853140000001,0.43898574,0.48832092,0.7589950170000002,0.5440915,0.4614495,0.751188834,0.4962871,0.43748036,0.81972539,0.2990731,0.41208556,0.8018800350000002,0.6498158,0.4544068,0.9625947100000001,0.75642407,0.42992407,0.9415000870000001,0.59592664
20,0,0.48983485,0.60503707,0.72423816,0.45512587,0.60630801,0.72721297,0.49489164,0.7073227700000001,0.8317777,0.4526089,0.69086259,0.6535802,0.45641932,0.764118146,0.60094506,0.44517085,0.7541833860000001,0.51459485,0.49475247,0.7613331000000001,0.8097577,0.46584246,0.75491196,0.70072085,0.4363505,0.82225033,0.36068058,0.41052,0.8038382000000001,0.80995995,0.45455897,0.9617811500000001,0.8920293,0.43070063,0.9392523800000001,0.6247515
