molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
0,0.0,79,1.58,-0.1324420412,0.184029447,-0.0,0.0,-0.2069172,0.365379,-0.09872709839999995,-0.015444468479999918,-0.1381160844,0.1886902682,-0.0,0.0,-0.19616435999999998,0.37121196,-0.08175969647999996,-0.018689052479999968
1,0.01,79,1.58,-0.1324420412,0.184029447,-0.0,0.0,-0.20772864,0.36494976,-0.09891942479999993,-0.01568964767999992,-0.1381160844,0.1886902682,-0.0,0.0,-0.19535039999999998,0.371616,-0.08119589183999995,-0.018285012479999974
2,0.02,80,1.6,-0.1324420412,0.184029447,-0.0,0.0,-0.20994539999999998,0.36365196,-0.10209581087999992,-0.01717150847999993,-0.1381160844,0.1886902682,-0.0,0.0,-0.19535039999999998,0.371616,-0.08119589183999995,-0.018285012479999974
3,0.03,80,1.6,-0.132859335,0.18360639080000002,-0.0,0.0,-0.20772864,0.36494976,-0.09953853839999995,-0.015873708479999915,-0.13866255200000002,0.18847657920000002,-0.0,0.0,-0.19535039999999998,0.371616,-0.08192376863999994,-0.018952651200000004
4,0.04,81,1.62,-0.132859335,0.18360639080000002,-0.0,0.0,-0.20772864,0.36494976,-0.09953853839999995,-0.015873708479999915,-0.13866255200000002,0.18847657920000002,-0.0,0.0,-0.19535039999999998,0.371616,-0.08119589183999995,-0.018285012479999974
5,0.05,81,1.62,-0.1324420412,0.184029447,-0.0,0.0,-0.2069172,0.365379,-0.09872709839999995,-0.015924699839999945,-0.13890265200000002,0.18847657920000002,-0.0,0.0,-0.19372247999999997,0.37241904000000003,-0.07931781647999996,-0.01748197247999994
6,0.06,82,1.64,-0.1324420412,0.184029447,-0.0,0.0,-0.2069172,0.365379,-0.09838825919999995,-0.015924699839999945,-0.13890265200000002,0.18847657920000002,-0.0,0.0,-0.19453643999999998,0.37201836,-0.08038193183999995,-0.017882652479999983
7,0.07,82,1.64,-0.1324420412,0.184029447,-0.0,0.0,-0.2069172,0.365379,-0.09838825919999995,-0.015924699839999945,-0.13890265200000002,0.18847657920000002,-0.0,0.0,-0.19453643999999998,0.37201836,-0.07940557295999993,-0.017215013759999953
8,0.08,83,1.66,-0.1324420412,0.184029447,-0.0,0.0,-0.20772864,0.36494976,-0.10016099855999996,-0.016537163999999938,-0.13878308220000002,0.18847657920000002,-0.0,0.0,-0.19453643999999998,0.37201836,-0.07940557295999993,-0.017215013759999953
9,0.09,83,1.66,-0.1324420412,0.184029447,-0.0,0.0,-0.20772864,0.36494976,-0.09919969919999995,-0.015873708479999915,-0.13890265200000002,0.18847657920000002,-0.0,0.0,-0.19453643999999998,0.37201836,-0.07940557295999993,-0.017215013759999953
10,0.1,84,1.68,-0.133454783,0.18339126120000002,-0.0,0.0,-0.20932044,0.3640854,-0.09949470719999996,-0.017033402399999953,-0.13817034700000003,0.18927034980000002,-0.0,0.0,-0.19305635999999998,0.3728172,-0.07745613791999997,-0.01648979807999995
11,0.11,84,1.68,-0.13267926000000002,0.18360639080000002,-0.0,0.0,-0.20935151999999999,0.36408623999999995,-0.10082257919999994,-0.016737228479999977,-0.1378116376,0.1891162056,-0.0,0.0,-0.19535039999999998,0.371616,-0.07996937759999993,-0.01810513487999993
12,0.12,85,1.7,-0.13303844960000002,0.1837254804,-0.0,0.0,-0.20772864,0.36494976,-0.09987905087999993,-0.01621505759999997,-0.1376248398,0.18948259820000002,-0.0,0.0,-0.1931076,0.37281803999999996,-0.07723128671999994,-0.016657122719999973
13,0.13,85,1.7,-0.1330955934,0.18348153880000004,-0.0,0.0,-0.20935151999999999,0.36408623999999995,-0.10020179231999993,-0.016723005600000007,-0.13828799600000002,0.18927083,-0.0,0.0,-0.19229279999999999,0.37321536,-0.07593709199999997,-0.016324224
14,0.14,86,1.72,-0.1326211558,0.184029447,-0.0,0.0,-0.20772864,0.36494976,-0.09694495439999995,-0.015503913599999919,-0.1379321678,0.1891162056,-0.0,0.0,-0.19372247999999997,0.37241904000000003,-0.07809297551999994,-0.017178272159999952
15,0.15,86,1.72,-0.13249822460000002,0.18369714860000003,-0.0,0.0,-0.20607383999999998,0.36580572,-0.09658527311999993,-0.01483368767999993,-0.13866255200000002,0.18847657920000002,-0.0,0.0,-0.19224239999999998,0.37321452,-0.07613684735999995,-0.01583813951999996
16,0.16,87,1.74,-0.1336910414,0.1830575222,-0.0,0.0,-0.20772864,0.36494976,-0.09694495439999995,-0.015503913599999919,-0.1380517376,0.1890566608,-0.0,0.0,-0.19372247999999997,0.37241904000000003,-0.07809297551999994,-0.017178272159999952
17,0.17,87,1.74,-0.13303844960000002,0.18360639080000002,-0.0,0.0,-0.20547575999999998,0.36623160000000005,-0.09660965327999994,-0.015072099839999908,-0.1390212614,0.18841751460000003,-0.0,0.0,-0.19229279999999999,0.37321536,-0.07886616863999994,-0.016739197439999964
18,0.18,88,1.76,-0.13202378700000003,0.18415333860000002,-0.0,0.0,-0.20772864,0.36494976,-0.09982383263999997,-0.016368999359999914,-0.1380517376,0.1893294144,-0.0,0.0,-0.19453643999999998,0.37201836,-0.07963648559999995,-0.017636680319999987
19,0.19,88,1.76,-0.132859335,0.18360639080000002,-0.0,0.0,-0.20913479999999998,0.36408623999999995,-0.10282211855999998,-0.017910197760000024,-0.1385410614,0.1885375646,-0.0,0.0,-0.19453643999999998,0.37201836,-0.08012591999999993,-0.018065039999999977
20,0.2,89,1.78,-0.13231622880000002,0.18369762880000004,-0.0,0.0,-0.20772864,0.36494976,-0.10074999311999999,-0.01671871487999993,-0.13890265200000002,0.1886888276,-0.0,0.0,-0.19229279999999999,0.37321536,-0.07690424783999995,-0.016810311839999925
21,0.21,89,1.78,-0.1330955934,0.18348153880000004,-0.0,0.0,-0.20913479999999998,0.36408623999999995,-0.10152365327999996,-0.017731156800000036,-0.1385410614,0.1885375646,-0.0,0.0,-0.19224155999999998,0.37321452,-0.07807450223999994,-0.01698768288000002
22,0.22,90,1.8,-0.1326211558,0.1839401298,-0.0,0.0,-0.20772864,0.36494976,-0.1017514512,-0.01704500447999996,-0.1379321678,0.1891162056,-0.0,0.0,-0.19392239999999997,0.37241904000000003,-0.07926925439999996,-0.01723432703999994
23,0.23,90,1.8,-0.13226196620000003,0.184029447,-0.0,0.0,-0.20607551999999998,0.36580572,-0.09850787855999996,-0.01568120399999995,-0.1385962844,0.1888439322,-0.0,0.0,-0.19147799999999998,0.373611,-0.07731094223999994,-0.016101768479999945
24,0.24,91,1.82,-0.1332756684,0.18339126120000002,-0.0,0.0,-0.20772864,0.36494976,-0.10045131263999997,-0.01638405887999994,-0.13750527,0.18954214300000002,-0.0,0.0,-0.1931076,0.37281803999999996,-0.07968096863999995,-0.017625951840000043
25,0.25,91,1.82,-0.1326211558,0.1839401298,-0.0,0.0,-0.20631912,0.36580655999999995,-0.10067909711999999,-0.01604179248000004,-0.138477675,0.188843452,-0.0,0.0,-0.19085976,0.37400495999999994,-0.07669270223999995,-0.016197242880000073
26,0.26,92,1.84,-0.1314244974,0.184665712,-0.0,0.0,-0.20772864,0.36494976,-0.10238227775999996,-0.01722571871999995,-0.1376248398,0.18948259820000002,-0.0,0.0,-0.1931076,0.37281803999999996,-0.07723128671999994,-0.016657122719999973
27,0.27,92,1.84,-0.13226196620000003,0.1841197246,-0.0,0.0,-0.2069172,0.365379,-0.10127717711999999,-0.016783092479999984,-0.1372632492,0.18960312840000001,-0.0,0.0,-0.19453643999999998,0.37201836,-0.08061451775999993,-0.01830431903999996
